id,issuer_id,recipient_id,ucs_transfer_amount,distribution_id,status,observations,created_by,created_date,last_modified_by,last_modified_date,reason_description,type_reason,origin_platform_id,recipient_platform_id
1159,3,402,498,38693,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18819",933,2023-07-06 19:25:45.417365,0,2024-11-25 08:58:49.82776,,,4,4
1158,3,402,1212,38694,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18818",933,2023-07-06 19:25:37.060972,0,2024-11-25 08:58:49.85048,,,4,4
791,3,404,1093,39064,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18852",933,2023-07-06 18:33:48.411432,933,2024-11-25 08:59:03.271303,,,4,4
792,3,404,17710,39050,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18853",933,2023-07-06 18:33:57.068356,933,2024-11-25 08:59:03.271289,,,4,4
793,3,404,9679,39034,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18854",933,2023-07-06 18:34:05.47875,933,2024-11-25 08:59:03.271275,,,4,4
794,3,404,7813,39023,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18855",933,2023-07-06 18:34:14.048871,933,2024-11-25 08:59:03.27126,,,4,4
795,3,404,2970613,39070,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18856",933,2023-07-06 18:34:22.510245,933,2024-11-25 08:59:03.271245,,,4,4
796,3,404,1131,39067,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18857",933,2023-07-06 18:34:30.970231,933,2024-11-25 08:59:03.271231,,,4,4
1061,3,402,4888,38757,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10249",933,2023-07-06 19:11:54.215283,933,2024-11-25 08:58:50.695461,,,4,4
1149,3,402,82,38685,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18809",933,2023-07-06 19:24:20.237523,0,2024-11-25 08:58:50.18984,,,4,4
1150,3,402,730,38684,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18810",933,2023-07-06 19:24:28.789627,0,2024-11-25 08:58:50.148764,,,4,4
1151,3,402,39215,38683,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18811",933,2023-07-06 19:24:37.250871,0,2024-11-25 08:58:50.099889,,,4,4
1152,3,402,16967,38682,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18812",933,2023-07-06 19:24:45.856907,0,2024-11-25 08:58:50.002897,,,4,4
1153,3,402,1283,38681,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18813",933,2023-07-06 19:24:54.234156,0,2024-11-25 08:58:49.982227,,,4,4
1154,3,402,9985,38692,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18814",933,2023-07-06 19:25:02.866719,0,2024-11-25 08:58:49.961577,,,4,4
1155,3,402,561,38691,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18815",933,2023-07-06 19:25:11.454732,0,2024-11-25 08:58:49.940942,,,4,4
1156,3,402,6859,38690,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18816",933,2023-07-06 19:25:19.896335,0,2024-11-25 08:58:49.90899,,,4,4
1157,3,402,2640,38695,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18817",933,2023-07-06 19:25:28.477749,0,2024-11-25 08:58:49.882099,,,4,4
797,3,404,1244,39056,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18858",933,2023-07-06 18:34:39.342025,933,2024-11-25 08:59:03.271216,,,4,4
1265,3,22,54816,38536,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18654",933,2023-07-06 19:40:37.488866,0,2024-11-25 08:58:49.709276,,,4,4
1259,3,16,2787,38615,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18592",933,2023-07-06 19:39:47.618132,0,2024-11-25 08:58:49.870135,,,4,4
1256,3,14,779,38610,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27450",933,2023-07-06 19:39:22.714049,0,2024-11-25 08:58:49.935407,,,4,4
1252,3,14,5227,38589,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10075",933,2023-07-06 19:38:49.878905,0,2024-11-25 08:58:50.05504,,,4,4
1073,3,402,665,38730,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10261",933,2023-07-06 19:13:35.71476,933,2024-11-25 08:58:50.69528,,,4,4
1255,3,14,1306,38612,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18614",933,2023-07-06 19:39:14.601076,0,2024-11-25 08:58:49.955923,,,4,4
1253,3,14,1225,38573,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10076",933,2023-07-06 19:38:57.988766,0,2024-11-25 08:58:49.993783,,,4,4
1254,3,14,5573,38613,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18613",933,2023-07-06 19:39:06.215013,0,2024-11-25 08:58:49.976372,,,4,4
799,3,404,1599,39051,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18860",933,2023-07-06 18:34:56.265574,933,2024-11-25 08:59:03.271186,,,4,4
800,3,404,9081,39049,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18861",933,2023-07-06 18:35:04.669509,933,2024-11-25 08:59:03.271171,,,4,4
801,3,404,1924,39047,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18862",933,2023-07-06 18:35:13.062417,933,2024-11-25 08:59:03.271157,,,4,4
802,3,404,1853,39045,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18863",933,2023-07-06 18:35:21.633952,933,2024-11-25 08:59:03.271142,,,4,4
803,3,404,13129,39044,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18864",933,2023-07-06 18:35:30.260261,933,2024-11-25 08:59:03.271126,,,4,4
804,3,404,5941,39057,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18865",933,2023-07-06 18:35:38.869873,933,2024-11-25 08:59:03.271108,,,4,4
805,3,404,18358,39055,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18866",933,2023-07-06 18:35:47.293209,933,2024-11-25 08:59:03.271072,,,4,4
806,3,404,444,39054,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18867",933,2023-07-06 18:35:55.786949,933,2024-11-25 08:59:03.271725,,,4,4
807,3,404,6359,39071,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18868",933,2023-07-06 18:36:04.417437,933,2024-11-25 08:59:03.271711,,,4,4
808,3,404,982,39068,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18869",933,2023-07-06 18:36:12.821354,933,2024-11-25 08:59:03.271696,,,4,4
809,3,404,779,39059,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27666",933,2023-07-06 18:36:21.430259,933,2024-11-25 08:59:03.271681,,,4,4
678,3,406,18755,39122,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18905",933,2023-07-06 18:17:49.913947,933,2024-11-25 08:59:03.269082,,,4,4
679,3,406,4600,39133,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18906",933,2023-07-06 18:17:58.285201,933,2024-11-25 08:59:03.269059,,,4,4
1084,3,402,17,38735,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10272",933,2023-07-06 19:15:09.087411,933,2024-11-25 08:58:50.695104,,,4,4
1257,3,14,183,38620,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27451",933,2023-07-06 19:39:30.824491,0,2024-11-25 08:58:49.919245,,,4,4
1258,3,16,2614,38617,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10055",933,2023-07-06 19:39:39.198793,0,2024-11-25 08:58:49.897933,,,4,4
2067,6,6,1,37895,PROCESSED,,918,2024-09-17 16:41:50.702932,918,2024-09-17 16:42:02.242117,,,2,3
700,3,406,601,39145,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27722",933,2023-07-06 18:20:57.051696,933,2024-11-25 08:59:03.269508,,,4,4
810,3,404,183,39021,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27667",933,2023-07-06 18:36:30.008282,933,2024-11-25 08:59:03.271666,,,4,4
811,3,404,181,39018,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27668",933,2023-07-06 18:36:38.4126,933,2024-11-25 08:59:03.271651,,,4,4
812,3,404,109,39015,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27669",933,2023-07-06 18:36:46.79269,933,2024-11-25 08:59:03.271636,,,4,4
813,3,404,1995,39009,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27670",933,2023-07-06 18:36:55.186209,933,2024-11-25 08:59:03.271621,,,4,4
814,3,404,1609,38997,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27671",933,2023-07-06 18:37:03.577338,933,2024-11-25 08:59:03.271606,,,4,4
