id,branch_company_id,barcode,participant_id,composition_id,cash_flow_id,title,type,complement,origin_document,due_date,emission_date,entry_date,paid,remittance_generated,supply_type,discount,other_entities_amount,value,increase,cost_center_id,transaction_id,tribute_id,receipt_code,fgts_id,darf_reference_number,inclusion_type,period,contributor_id,lacre_c_social,created_by,created_date,last_modified_by,last_modified_date
7034,1,,597,,19,PROC(37528.54019) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (586), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54019 com a quantidade de 1 ucs. Pagamento Cartão de crédito (1/1) parcelas.",DOC.37528.54019,2024-04-10,2024-02-22,2024-02-22,f,f,ASSETS,0,0,61.53,0,1,54019,,,,,AUTOMATIC,,,,0,2024-02-22 17:48:40.996871,0,2024-02-22 17:48:40.996871
7035,1,,29,,19,PROC(37530.54024) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (587), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54024 com a quantidade de 1 ucs. Pagamento Cartão de crédito (1/1) parcelas.",DOC.37530.54024,2024-04-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54024,,,,,AUTOMATIC,,,,0,2024-02-27 09:20:40.934079,0,2024-02-27 09:20:40.934079
7036,1,,126,,19,PROC(37530.54027) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (587), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54027 com a quantidade de 1 ucs. Pagamento Cartão de crédito (1/1) parcelas.",DOC.37530.54027,2024-04-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54027,,,,,AUTOMATIC,,,,0,2024-02-27 09:20:40.9457,0,2024-02-27 09:20:40.9457
7037,1,,69,,19,PROC(37530.54023) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (587), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54023 com a quantidade de 1 ucs. Pagamento Cartão de crédito (1/1) parcelas.",DOC.37530.54023,2024-04-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54023,,,,,AUTOMATIC,,,,0,2024-02-27 09:20:40.959377,0,2024-02-27 09:20:40.959377
7038,1,,318,,19,PROC(37530.54026) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (587), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54026 com a quantidade de 1 ucs. Pagamento Cartão de crédito (1/1) parcelas.",DOC.37530.54026,2024-04-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54026,,,,,AUTOMATIC,,,,0,2024-02-27 09:20:40.974328,0,2024-02-27 09:20:40.974328
7039,1,,601,,19,PROC(37530.54025) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (587), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54025 com a quantidade de 1 ucs. Pagamento Cartão de crédito (1/1) parcelas.",DOC.37530.54025,2024-04-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54025,,,,,AUTOMATIC,,,,0,2024-02-27 09:20:40.989394,0,2024-02-27 09:20:40.989394
7040,1,,29,,19,PROC(37533.54032) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54032 com a quantidade de 2 ucs. Pagamento a vista.",DOC.37533.54032,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,123.06,0,1,54032,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.214037,0,2024-02-27 14:47:41.214037
7041,1,,127,,19,PROC(37533.54035) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54035 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54035,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54035,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.241751,0,2024-02-27 14:47:41.241751
7042,1,,131,,19,PROC(37533.54039) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54039 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54039,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54039,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.261666,0,2024-02-27 14:47:41.261666
7043,1,,54,,19,PROC(37533.54031) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54031 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54031,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54031,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.282528,0,2024-02-27 14:47:41.282528
7044,1,,55,,19,PROC(37533.54036) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54036 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54036,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54036,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.306482,0,2024-02-27 14:47:41.306482
7045,1,,60,,19,PROC(37533.54040) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54040 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54040,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54040,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.325884,0,2024-02-27 14:47:41.325884
7046,1,,509,,19,PROC(37533.54034) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54034 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54034,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54034,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.340516,0,2024-02-27 14:47:41.340516
7047,1,,319,,19,PROC(37533.54038) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54038 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54038,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54038,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.353319,0,2024-02-27 14:47:41.353319
7048,1,,363,,19,PROC(37533.54033) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54033 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54033,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54033,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.365359,0,2024-02-27 14:47:41.365359
7049,1,,377,,19,PROC(37533.54037) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54037 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37533.54037,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54037,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.377888,0,2024-02-27 14:47:41.377888
7050,1,,7,,19,PROC(37533.54030) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (774), originado por EQUINOCIO HOSPITALAR LTDA, através da transação 54030 com a quantidade de 11 ucs. Pagamento a vista.",DOC.37533.54030,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,1353.66,0,1,54030,,,,,AUTOMATIC,,,,0,2024-02-27 14:47:41.390312,0,2024-02-27 14:47:41.390312
7051,1,,29,,19,PROC(37534.54041) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (773), originado por HARST COMERCIO, IMPORTACAO E EXPORTACAO LTDA, através da transação 54041 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37534.54041,2024-03-10,2024-02-27,2024-02-27,f,f,ASSETS,0,0,61.53,0,1,54041,,,,,AUTOMATIC,,,,0,2024-02-27 14:48:35.870988,0,2024-02-27 14:48:35.870988
7052,1,,9,,19,PROC(37550.54058) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (590), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54058 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37550.54058,2024-04-10,2024-03-06,2024-03-06,f,f,ASSETS,0,0,61.53,0,1,54058,,,,,AUTOMATIC,,,,0,2024-03-06 15:18:15.835725,0,2024-03-06 15:18:15.835725
7053,1,,378,,19,PROC(37550.54057) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (590), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54057 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37550.54057,2024-04-10,2024-03-06,2024-03-06,f,f,ASSETS,0,0,61.53,0,1,54057,,,,,AUTOMATIC,,,,0,2024-03-06 15:18:15.8449,0,2024-03-06 15:18:15.8449
7054,1,,7,,19,PROC(37553.54061) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (775), originado por PROXYS COMERCIAL LTDA, através da transação 54061 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37553.54061,2024-04-10,2024-03-08,2024-03-08,f,f,ASSETS,0,0,145.49,0,1,54061,,,,,AUTOMATIC,,,,0,2024-03-08 13:21:05.718505,0,2024-03-08 13:21:05.718505
7055,1,,133,,19,PROC(37560.54068) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (780), originado por 4UP COMERCIAL IMPORTADORA E EXPORTADORA LTDA, através da transação 54068 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37560.54068,2024-05-10,2024-04-01,2024-04-01,f,f,ASSETS,0,0,72.74,0,1,54068,,,,,AUTOMATIC,,,,0,2024-04-01 11:15:45.921941,0,2024-04-01 11:15:45.921941
7056,1,,29,,19,PROC(37561.54070) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (608), originado por POSTALL TRANSPORTE E ARMAZENAGEM LTDA., através da transação 54070 com a quantidade de 2 ucs. Pagamento a vista.",DOC.37561.54070,2024-05-10,2024-04-02,2024-04-02,f,f,ASSETS,0,0,145.48,0,1,54070,,,,,AUTOMATIC,,,,0,2024-04-02 13:52:10.894797,0,2024-04-02 13:52:10.894797
7057,1,,134,,19,PROC(37561.54073) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (608), originado por POSTALL TRANSPORTE E ARMAZENAGEM LTDA., através da transação 54073 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37561.54073,2024-05-10,2024-04-02,2024-04-02,f,f,ASSETS,0,0,72.74,0,1,54073,,,,,AUTOMATIC,,,,0,2024-04-02 13:52:10.905039,0,2024-04-02 13:52:10.905039
7058,1,,69,,19,PROC(37561.54069) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (608), originado por POSTALL TRANSPORTE E ARMAZENAGEM LTDA., através da transação 54069 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37561.54069,2024-05-10,2024-04-02,2024-04-02,f,f,ASSETS,0,0,72.74,0,1,54069,,,,,AUTOMATIC,,,,0,2024-04-02 13:52:10.925962,0,2024-04-02 13:52:10.925962
7059,1,,54,,19,PROC(37561.54074) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (608), originado por POSTALL TRANSPORTE E ARMAZENAGEM LTDA., através da transação 54074 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37561.54074,2024-05-10,2024-04-02,2024-04-02,f,f,ASSETS,0,0,72.74,0,1,54074,,,,,AUTOMATIC,,,,0,2024-04-02 13:52:10.934222,0,2024-04-02 13:52:10.934222
7060,1,,57,,19,PROC(37561.54072) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (608), originado por POSTALL TRANSPORTE E ARMAZENAGEM LTDA., através da transação 54072 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37561.54072,2024-05-10,2024-04-02,2024-04-02,f,f,ASSETS,0,0,72.74,0,1,54072,,,,,AUTOMATIC,,,,0,2024-04-02 13:52:10.94313,0,2024-04-02 13:52:10.94313
7061,1,,379,,19,PROC(37561.54071) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (608), originado por POSTALL TRANSPORTE E ARMAZENAGEM LTDA., através da transação 54071 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37561.54071,2024-05-10,2024-04-02,2024-04-02,f,f,ASSETS,0,0,72.74,0,1,54071,,,,,AUTOMATIC,,,,0,2024-04-02 13:52:10.950313,0,2024-04-02 13:52:10.950313
7062,1,,63,,19,PROC(37562.54076) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (613), originado por LUIZ GUSTAVO MOURA DE ARAUJO APOIO ADM LTDA, através da transação 54076 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37562.54076,2024-05-10,2024-04-03,2024-04-03,f,f,ASSETS,0,0,72.74,0,1,54076,,,,,AUTOMATIC,,,,0,2024-04-03 10:22:00.826498,0,2024-04-03 10:22:00.826498
7063,1,,375,,19,PROC(37562.54075) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (613), originado por LUIZ GUSTAVO MOURA DE ARAUJO APOIO ADM LTDA, através da transação 54075 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37562.54075,2024-05-10,2024-04-03,2024-04-03,f,f,ASSETS,0,0,72.74,0,1,54075,,,,,AUTOMATIC,,,,0,2024-04-03 10:22:00.835359,0,2024-04-03 10:22:00.835359
7064,1,,7,,19,PROC(37563.54077) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (783), originado por IGCD IMPORT E EXPORT COMERCIO LTDA, através da transação 54077 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37563.54077,2024-05-10,2024-04-03,2024-04-03,f,f,ASSETS,0,0,145.49,0,1,54077,,,,,AUTOMATIC,,,,0,2024-04-03 10:26:00.719165,0,2024-04-03 10:26:00.719165
7065,1,,29,,19,PROC(37592.54108) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (620), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54108 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37592.54108,2024-05-10,2024-04-09,2024-04-09,f,f,ASSETS,0,0,78.26,0,1,54108,,,,,AUTOMATIC,,,,0,2024-04-09 18:45:35.904174,0,2024-04-09 18:45:35.904174
7066,1,,135,,19,PROC(37592.54106) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (620), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54106 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37592.54106,2024-05-10,2024-04-09,2024-04-09,f,f,ASSETS,0,0,78.26,0,1,54106,,,,,AUTOMATIC,,,,0,2024-04-09 18:45:35.913271,0,2024-04-09 18:45:35.913271
7067,1,,138,,19,PROC(37592.54111) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (620), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54111 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37592.54111,2024-05-10,2024-04-09,2024-04-09,f,f,ASSETS,0,0,78.26,0,1,54111,,,,,AUTOMATIC,,,,0,2024-04-09 18:45:35.921484,0,2024-04-09 18:45:35.921484
7068,1,,55,,19,PROC(37592.54107) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (620), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54107 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37592.54107,2024-05-10,2024-04-09,2024-04-09,f,f,ASSETS,0,0,78.26,0,1,54107,,,,,AUTOMATIC,,,,0,2024-04-09 18:45:35.938542,0,2024-04-09 18:45:35.938542
7069,1,,64,,19,PROC(37592.54110) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (620), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54110 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37592.54110,2024-05-10,2024-04-09,2024-04-09,f,f,ASSETS,0,0,78.26,0,1,54110,,,,,AUTOMATIC,,,,0,2024-04-09 18:45:35.955056,0,2024-04-09 18:45:35.955056
7070,1,,598,,19,PROC(37592.54109) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (620), originado por RBC TECNOLOGIA SUSTENTABILIDADE E SERVICOS LTDA, através da transação 54109 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37592.54109,2024-05-10,2024-04-09,2024-04-09,f,f,ASSETS,0,0,78.26,0,1,54109,,,,,AUTOMATIC,,,,0,2024-04-09 18:45:35.980529,0,2024-04-09 18:45:35.980529
7071,1,,60,,19,PROC(37593.54112) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (785), originado por BONA IMPORTACAO E EXPORTACAO COMERCIO EXTERIOR LTDA, através da transação 54112 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37593.54112,2024-05-10,2024-04-10,2024-04-10,f,f,ASSETS,0,0,78.26,0,1,54112,,,,,AUTOMATIC,,,,0,2024-04-10 17:28:05.911619,0,2024-04-10 17:28:05.911619
7072,1,,29,,19,PROC(37598.54117) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54117 com a quantidade de 7 ucs. Pagamento a vista.",DOC.37598.54117,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,547.82,0,1,54117,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.183292,0,2024-04-26 17:10:16.183292
7073,1,,141,,19,PROC(37598.54120) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54120 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54120,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54120,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.193939,0,2024-04-26 17:10:16.193939
7074,1,,142,,19,PROC(37598.54124) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54124 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54124,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54124,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.203114,0,2024-04-26 17:10:16.203114
7075,1,,327,,19,PROC(37598.54128) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54128 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54128,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54128,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.213697,0,2024-04-26 17:10:16.213697
7076,1,,11,,19,PROC(37598.54132) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54132 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54132,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54132,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.224945,0,2024-04-26 17:10:16.224945
7077,1,,146,,19,PROC(37598.54136) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54136 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54136,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54136,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.233981,0,2024-04-26 17:10:16.233981
7078,1,,147,,19,PROC(37598.54139) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54139 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54139,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54139,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.244176,0,2024-04-26 17:10:16.244176
7079,1,,69,,19,PROC(37598.54121) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54121 com a quantidade de 2 ucs. Pagamento a vista.",DOC.37598.54121,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,156.52,0,1,54121,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.253641,0,2024-04-26 17:10:16.253641
7276,1,,69,,19,PROC(37785.54508) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado SaaS BMV com ID (31), originado por PROGEN S.A., através da transação 54508 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37785.54508,2024-07-10,2024-06-20,2024-06-20,f,f,ASSETS,0,0,67.58,0,1,54508,,,,,AUTOMATIC,,,,0,2024-06-20 09:02:46.21675,0,2024-06-20 09:02:46.21675
7080,1,,54,,19,PROC(37598.54125) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54125 com a quantidade de 2 ucs. Pagamento a vista.",DOC.37598.54125,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,156.52,0,1,54125,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.263857,0,2024-04-26 17:10:16.263857
7081,1,,55,,19,PROC(37598.54129) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54129 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54129,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54129,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.273649,0,2024-04-26 17:10:16.273649
7082,1,,60,,19,PROC(37598.54133) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54133 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54133,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54133,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.28265,0,2024-04-26 17:10:16.28265
7083,1,,75,,19,PROC(37598.54119) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54119 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54119,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54119,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.291508,0,2024-04-26 17:10:16.291508
7084,1,,77,,19,PROC(37598.54123) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54123 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54123,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54123,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.300629,0,2024-04-26 17:10:16.300629
7085,1,,323,,19,PROC(37598.54127) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54127 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54127,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54127,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.31026,0,2024-04-26 17:10:16.31026
7086,1,,324,,19,PROC(37598.54131) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54131 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54131,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54131,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.319621,0,2024-04-26 17:10:16.319621
7087,1,,325,,19,PROC(37598.54135) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54135 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54135,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54135,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.32935,0,2024-04-26 17:10:16.32935
7088,1,,326,,19,PROC(37598.54138) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (621), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 54138 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37598.54138,2024-05-10,2024-04-26,2024-04-26,f,f,ASSETS,0,0,78.26,0,1,54138,,,,,AUTOMATIC,,,,0,2024-04-26 17:10:16.338322,0,2024-04-26 17:10:16.338322
