id,composition_register_type,barcode,supplier_id,our_number,branch_company_id,titles_amount,discount_amount,increase_amount,payment_total_amount,fee_amount,due_date,extension_date,liquidation_date,remittance_generated,paid,contributing_supplier_id,beneficiary_id,title_issuer_id,created_by,created_date,last_modified_by,last_modified_date
338,COMPOSITION,,201,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.787878,890,2023-02-03 08:50:44.787878
339,COMPOSITION,,211,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.823171,890,2023-02-03 08:50:44.823171
365,BILLET,34191090085645310663701993440005292620000078630,454,109005645310,1,786.30,0.00,0.00,786.30,0.00,2023-02-15,,,t,t,,,,1406,2023-02-15 11:30:32.986779,1406,2023-02-15 11:30:32.986779
362,BILLET,34191090085645278663701993440005192620000108677,454,109005645278,1,1086.77,0.00,0.00,1086.77,0.00,2023-02-15,,,t,t,,,,1406,2023-02-15 11:27:02.140343,1406,2023-02-15 11:27:02.140343
363,BILLET,34191090085645286663701993440005392620000074915,454,109005645286,1,749.15,0.00,0.00,749.15,0.00,2023-02-15,,,t,t,,,,1406,2023-02-15 11:28:11.900883,1406,2023-02-15 11:28:11.900883
360,BILLET,34191090085645252663701993440005192620000075730,454,109005645252,1,757.30,0.00,0.00,757.30,0.00,2023-02-15,,,t,t,,,,1406,2023-02-15 11:24:19.965215,1406,2023-02-15 11:24:19.965215
467,BILLET,34191570070403676439901172420000193160000025000,540,157000403676,1,250.00,0.00,0.00,250.00,0.00,2023-04-10,,,t,t,,,,1406,2023-04-10 11:28:47.146507,1406,2023-04-10 11:28:47.146507
372,BILLET,23791423069000000003582000873800292670000018000,491,09000000003827,1,180.00,0.00,0.00,180.00,0.00,2023-02-20,,,t,t,,,,1406,2023-02-22 13:13:17.935702,1406,2023-02-22 13:13:17.935702
373,BILLET,34191090080730106311672571170009992670000059900,306,109000730106,1,599.00,0.00,0.00,599.00,0.00,2023-02-20,,,t,t,,,,1406,2023-02-22 13:17:02.222034,1406,2023-02-22 13:17:02.222034
371,BILLET,23793380032000373719286000342104692670000004815,293,00200037371988P,1,48.15,0.00,0.00,48.15,0.00,2023-02-20,,,t,t,,,,1406,2023-02-22 13:06:38.470333,1406,2023-02-22 13:06:38.470333
440,BILLET,23793380032000374600350000342100792950000004916,293,002000374600505,1,49.16,0.00,0.00,49.16,0.00,2023-03-20,,,t,t,,,,1406,2023-03-20 10:10:19.310065,1406,2023-03-20 10:10:19.310065
387,BILLET,23792981089005000010956000399909892800000859845,79,09005000010566,1,8598.45,0.00,0.00,8598.45,0.00,2023-03-05,,,t,t,,,,1406,2023-03-06 10:20:00.975189,1406,2023-03-06 10:20:00.975189
378,BILLET,00190000090319409800402643011170192770000003788,32,2643011,1,37.88,0.00,0.00,37.88,0.00,2023-03-02,,,t,t,,,,1406,2023-02-24 08:00:16.215286,1406,2023-02-24 08:00:16.215286
463,BILLET,34191095030011051074029967700005493110000869845,79,109500011051,1,8698.45,0.00,0.00,8698.45,0.00,2023-04-05,,,t,t,,,,1406,2023-04-04 15:59:55.117648,1406,2023-04-04 15:59:55.117648
457,BILLET,34191090166893922044558198570002693070000998191,40,109016893922,1,9981.91,0.00,0.00,9981.91,0.00,2023-04-01,,,t,t,,,,1406,2023-04-03 09:20:39.433164,1406,2023-04-03 09:20:39.433164
432,BILLET,34191092972861636293680145580009493190000086500,5,109292861636,1,865.00,0.00,0.00,865.00,0.00,2023-04-13,,,t,t,,,,1406,2023-03-16 08:38:04.792622,1406,2023-03-16 08:38:17.735269
391,BILLET,19790000054864650445566731975141992830000900000,88,48646504456673197514,1,9000.00,0.00,0.00,9000.00,0.00,2023-03-08,,,t,f,,,,1406,2023-03-08 13:38:03.934654,1406,2023-03-08 13:38:03.934654
433,BILLET,00190000090319409800402666879172292980000029705,32,2666879,1,297.05,0.00,0.00,297.05,0.00,2023-03-23,,,t,t,,,,1406,2023-03-16 08:41:07.18803,1406,2023-03-16 08:41:07.18803
450,BILLET,03399943032450000021117798801019493290000055190,449,0000021177988,1,551.90,0.00,0.00,551.90,0.00,2023-04-23,,,t,t,,,,1406,2023-03-28 09:33:15.897039,1406,2023-03-28 09:33:15.897039
451,BILLET,00190000090319409800402674920174693050000223946,32,2674920,1,2239.46,0.00,0.00,2239.46,0.00,2023-03-30,,,t,t,,,,1406,2023-03-28 09:38:25.159668,1406,2023-03-28 09:38:25.159668
438,BILLET,00190000090347897900200001505171192950000037186,111,34789790000001505,1,371.86,0.00,0.00,371.86,0.00,2023-03-20,,,t,t,,,,1406,2023-03-20 10:00:27.798715,1406,2023-03-20 10:00:27.798715
439,BILLET,10498296567000010004300263120396192950000014990,308,140000000026312030,1,149.90,0.00,0.00,149.90,0.00,2023-03-20,,,t,t,,,,1406,2023-03-20 10:08:16.839523,1406,2023-03-20 10:08:16.839523
443,BILLET,70790001182112697040508214506761192950002359496,309,000112100821450676,1,23594.96,0.00,0.00,23594.96,0.00,2023-03-20,,,t,t,,,,1406,2023-03-20 11:50:51.006347,1406,2023-03-20 11:50:51.006347
528,BILLET,00190000090319936300700076480177693220000018700,297,31993630000076480,1,187.0,0.0,0.0,187.0,0.0,2023-04-16,,,t,t,,,,1406,2023-04-17 09:15:00.105304,1406,2023-04-17 09:15:00.105304
532,BILLET,03399699255870002704659551201011393210000021510,525,2704595512,1,215.10000610351562,0.0,0.0,215.10000610351562,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 14:52:06.60863,1406,2023-04-17 14:52:06.60863
529,BILLET,00190000090348828300700015014178693230000009572,295,34882830000015014,1,95.72000122070312,0.0,0.0,95.72000122070312,0.0,2023-04-17,,,t,t,,,,1406,2023-04-17 09:20:26.680686,1406,2023-04-17 09:20:26.680686
530,BILLET,75590003319245087002438376169843193490000044000,5,23837616,1,440.0,0.0,0.0,440.0,0.0,2023-05-13,,,t,t,,,,1406,2023-04-17 09:23:10.675008,1406,2023-04-17 09:23:10.675008
483,COMPOSITION,,57,,1,71.91,,,71.91,,,,,f,f,,,,1406,2023-04-10 13:57:23.969845,1406,2023-04-10 13:57:23.969845
482,COMPOSITION,,55,,1,296.90,,,296.90,,,,,t,t,,,,1406,2023-04-10 13:57:23.945435,1406,2023-04-10 13:57:23.945435
477,COMPOSITION,,69,,1,143.82,,,143.82,,,,,t,t,,,,1406,2023-04-10 13:57:23.818762,1406,2023-04-10 13:57:23.818762
484,COMPOSITION,,358,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.004767,1406,2023-04-10 13:57:24.004767
478,COMPOSITION,,335,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:23.833755,1406,2023-04-10 13:57:23.833755
485,COMPOSITION,,173,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.02456,1406,2023-04-10 13:57:24.02456
473,COMPOSITION,,60,,1,373.53,,,373.53,,,,,t,t,,,,1406,2023-04-10 13:57:23.732153,1406,2023-04-10 13:57:23.732153
480,COMPOSITION,,172,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:23.870892,1406,2023-04-10 13:57:23.870892
481,COMPOSITION,,54,,1,292.27,,,292.27,,,,,t,t,,,,1406,2023-04-10 13:57:23.903721,1406,2023-04-10 13:57:23.903721
536,BILLET,34191090080841689311672571170009293260000059900,306,109000841689,1,599.0,0.0,0.0,599.0,0.0,2023-04-20,,,t,t,,,,1406,2023-04-20 11:09:39.880435,1406,2023-04-20 11:09:39.880435
533,BILLET,10498296567000010004300263120479993260000014990,308,140000000026312048,1,149.89999389648438,0.0,0.0,149.89999389648438,0.0,2023-04-20,,,t,t,,,,1406,2023-04-20 11:04:30.83726,1406,2023-04-20 11:04:30.83726
516,BILLET,03399448372940000000506157301018493200000069696,33,0061573,1,696.96,0.00,0.00,696.96,0.00,2023-04-14,,,t,t,,,,1406,2023-04-14 09:14:31.958318,1406,2023-04-14 09:14:31.958318
542,BILLET,34191090163654857339722650090008793460000020134,420,1365485,1,201.33999633789062,0.0,0.0,201.33999633789062,0.0,2023-05-10,,,t,t,,,,1406,2023-04-25 13:45:15.221655,1406,2023-04-25 13:45:15.221655
543,BILLET,03399943032450000021131996001017493610000075910,449,0000021319960,1,759.0999755859375,0.0,0.0,759.0999755859375,0.0,2023-05-25,,,t,t,,,,1406,2023-04-25 13:47:25.00745,1406,2023-04-25 13:47:25.00745
575,BILLET,34191090080901947311672571170009193580000059900,306,109000901947,1,599.0,0.0,0.0,599.0,0.0,2023-05-22,,,t,t,,,,1406,2023-05-22 10:53:05.395902,1406,2023-05-22 10:53:05.395902
560,BILLET,00190000090280231200540508481179893460000058068,603,28023120040508481,1,580.6799926757812,0.0,0.0,580.6799926757812,0.0,2023-05-10,,,t,t,,,,1406,2023-05-10 13:03:00.134465,1406,2023-05-10 13:03:00.134465
547,BILLET,23793391009001051786182008662007193340000008706,625,09001051786822,1,87.05999755859375,0.0,0.0,87.05999755859375,0.0,2023-04-28,,,t,t,,,,1406,2023-04-28 09:36:19.791035,1406,2023-04-28 09:36:19.791035
581,BILLET,23794150099003315120191000211408600000000000000,3,0903315120917,1,25224.91015625,0.0,0.0,25224.91015625,0.0,2023-05-25,,,f,f,,,,1406,2023-05-25 13:36:03.784996,1406,2023-05-25 13:36:03.784996
534,BILLET,23793380039000375496888001264501193260000004815,293,00900037549688,1,48.150001525878906,0.0,0.0,48.150001525878906,0.0,2023-04-20,,,t,t,,,,1406,2023-04-20 11:07:10.761755,1406,2023-04-20 11:07:10.761755
557,BILLET,75691500430112413200000723190013693410000010000,92,50041241320,1,100.0,0.0,0.0,100.0,0.0,2023-05-05,,,t,t,,,,1406,2023-05-05 13:02:13.502239,1406,2023-05-05 13:02:13.502239
535,BILLET,23791423069000000004397000873808793260000018000,491,09000000004971,1,180.0,0.0,0.0,180.0,0.0,2023-04-20,,,t,t,,,,1406,2023-04-20 11:08:19.959392,1406,2023-04-20 11:08:19.959392
565,BILLET,23793380039000376182333001264507193510000047894,293,09000376182331,1,478.94000244140625,0.0,0.0,478.94000244140625,0.0,2023-05-15,,,t,t,,,,1406,2023-05-15 10:06:57.295618,1406,2023-05-15 10:06:57.295618
566,BILLET,75691335100100316150006259000013193510000032016,292,000000625900,1,320.1600036621094,0.0,0.0,320.1600036621094,0.0,2023-05-15,,,t,t,,,,1406,2023-05-15 10:08:49.874576,1406,2023-05-15 10:08:49.874576
567,BILLET,03399699255870002768133774301015693510000021510,525,2768337743,1,215.10000610351562,0.0,0.0,215.10000610351562,0.0,2023-05-15,,,t,t,,,,1406,2023-05-15 10:12:07.957205,1406,2023-05-15 10:12:07.957205
574,BILLET,00190000090348828300700015807175193580000005485,295,34882830000015807,1,54.849998474121094,0.0,0.0,54.849998474121094,0.0,2023-05-22,,,t,t,,,,1406,2023-05-22 10:32:09.120547,1406,2023-05-22 10:32:09.120547
475,COMPOSITION,,170,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:23.782774,1406,2023-04-10 13:57:23.782774
488,COMPOSITION,,459,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.09672,1406,2023-04-10 13:57:24.09672
476,COMPOSITION,,171,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:23.797821,1406,2023-04-10 13:57:23.797821
489,COMPOSITION,,177,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.117357,1406,2023-04-10 13:57:24.117357
556,BILLET,34191090080106285074632538250005393410000137900,586,109000106285,1,1379.0,0.0,0.0,1379.0,0.0,2023-05-05,,,t,t,,,,1406,2023-05-05 12:59:48.148133,1406,2023-05-05 12:59:48.148133
490,COMPOSITION,,342,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.137661,1406,2023-04-10 13:57:24.137661
487,COMPOSITION,,349,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.07791,1406,2023-04-10 13:57:24.07791
486,COMPOSITION,,316,,1,220.36,,,220.36,,,,,f,f,,,,1406,2023-04-10 13:57:24.057359,1406,2023-04-10 13:57:24.057359
524,BILLET,34191090085920754663701993440005993210000062600,454,109005920754,1,626.0,0.0,0.0,626.0,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 08:59:07.750704,1406,2023-04-17 08:59:07.750704
518,BILLET,34191090080482266160180445490008793200012220506,618,109000482266,1,122205.0625,0.0,0.0,122205.0625,0.0,2023-04-14,,,t,t,,,,1406,2023-04-14 13:43:06.384877,1406,2023-04-14 13:43:06.384877
525,BILLET,34191090085920770663701993440005693210000066007,454,109005920770,1,660.0700073242188,0.0,0.0,660.0700073242188,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 09:01:23.563684,1406,2023-04-17 09:01:23.563684
548,BILLET,23794150099000562381513000318009193340000406473,427,009000562381131,1,4064.72998046875,0.0,0.0,4064.72998046875,0.0,2023-04-28,,,t,t,,,,1406,2023-04-28 09:53:41.187733,1406,2023-04-28 09:53:41.187733
538,BILLET,23792011029002343579650005184408993270000273131,617,9002343579506,1,2731.31005859375,0.0,0.0,2731.31005859375,0.0,2023-04-21,,,t,t,,,,1406,2023-04-24 10:22:10.510554,1406,2023-04-24 10:22:10.510554
573,BILLET,23791423069000000005048000873801993560000018000,491,0900000000548,1,180.0,0.0,0.0,180.0,0.0,2023-05-20,,,t,t,,,,1406,2023-05-22 10:26:43.04509,1406,2023-05-22 10:26:43.04509
572,BILLET,23793380039000376372049001264503693560000004815,293,009000376372491,1,48.150001525878906,0.0,0.0,48.150001525878906,0.0,2023-05-20,,,t,t,,,,1406,2023-05-22 10:22:48.792918,1406,2023-05-22 10:22:48.792918
571,BILLET,10498296567000010004300263120552393560000014990,308,140000000026312056,1,149.89999389648438,0.0,0.0,149.89999389648438,0.0,2023-05-20,,,t,t,,,,1406,2023-05-22 10:21:06.648866,1406,2023-05-22 10:21:06.648866
553,BILLET,23792011029002344647074005184408193390000019523,617,9002344647742,1,195.22999572753906,0.0,0.0,195.22999572753906,0.0,2023-05-03,,,t,t,,,,1406,2023-05-03 10:44:49.331441,1406,2023-05-03 10:44:49.331441
562,BILLET,34191090080808151783420039950009193480000040170,33,109000808151,1,401.70001220703125,0.0,0.0,401.70001220703125,0.0,2023-05-12,,,t,t,,,,1406,2023-05-12 09:37:00.876033,1406,2023-05-12 09:37:00.876033
568,BILLET,00190000090319936300700077526176393520000018700,297,31993630000077526,1,187.0,0.0,0.0,187.0,0.0,2023-05-16,,,t,t,,,,1406,2023-05-16 09:23:05.155529,1406,2023-05-16 09:23:05.155529
544,BILLET,23793381286008807670210000063304593340000960000,624,26008807670106,1,9600.0,0.0,0.0,9600.0,0.0,2023-04-28,,,t,t,,,,1406,2023-04-27 11:01:35.98398,1406,2023-04-27 11:01:35.98398
582,BILLET,34198867129268221277192317740006193950008142663,662,886719268221,1,81426.6328125,0.0,0.0,81426.6328125,0.0,2023-06-28,,,t,f,,,,1406,2023-06-28 09:50:27.700882,1406,2023-06-28 09:50:27.700882
499,COMPOSITION,,187,,1,71.91,,,71.91,,,,,f,f,,,,1406,2023-04-10 13:57:24.339333,1406,2023-04-10 13:57:24.339333
569,BILLET,00190000090347897900200001791177293520000039000,111,34789790000001791,1,390.0,0.0,0.0,390.0,0.0,2023-05-16,,,t,t,,,,1406,2023-05-18 08:31:37.735926,1406,2023-05-18 08:31:37.735926
494,COMPOSITION,,412,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.224208,1406,2023-04-10 13:57:24.224208
503,COMPOSITION,,287,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-04-10 13:57:24.453806,1406,2023-04-10 13:57:24.453806
498,COMPOSITION,,375,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.316848,1406,2023-04-10 13:57:24.316848
479,COMPOSITION,,512,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:23.852905,1406,2023-04-10 13:57:23.852905
505,COMPOSITION,,327,,1,76.63,,,76.63,,,,,t,t,,,,1406,2023-04-10 13:57:24.531414,1406,2023-04-10 13:57:24.531414
474,COMPOSITION,,104,,1,292.27,0.00,0.00,292.27,0.00,,,,t,t,,,,1406,2023-04-10 13:57:23.76818,1406,2023-04-10 14:33:07.537887
491,COMPOSITION,,359,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.156646,1406,2023-04-10 13:57:24.156646
472,COMPOSITION,,29,,1,1101.80,0.00,0.00,1101.80,0.00,,,,t,t,,,,1406,2023-04-10 13:57:23.688431,1406,2023-04-10 14:32:30.463055
504,COMPOSITION,,361,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-04-10 13:57:24.478708,1406,2023-04-10 13:57:24.478708
502,COMPOSITION,,291,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-04-10 13:57:24.42706,1406,2023-04-10 13:57:24.42706
493,COMPOSITION,,181,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-04-10 13:57:24.198161,1406,2023-04-10 13:57:24.198161
539,BILLET,23794150099003273805721000211405500000000000000,3,0903273805216,1,23682.759765625,0.0,0.0,23682.759765625,0.0,2023-04-25,,,t,t,,,,1406,2023-04-25 09:28:31.264627,1406,2023-04-25 09:28:31.264627
500,COMPOSITION,,229,,1,71.91,,,71.91,,,,,f,f,,,,1406,2023-04-10 13:57:24.380391,1406,2023-04-10 13:57:24.380391
523,BILLET,34191090085920747663701993440005493210000062889,454,109005920747,1,628.8900146484375,0.0,0.0,628.8900146484375,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 08:57:01.287594,1406,2023-04-17 08:57:01.287594
520,BILLET,34191090085920713663701993440005193210000063573,454,109005920713,1,635.72998046875,0.0,0.0,635.72998046875,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 08:50:12.059654,1406,2023-04-17 08:50:12.059654
521,BILLET,34191090085920721663701993440005793210000064890,454,109005920721,1,648.9000244140625,0.0,0.0,648.9000244140625,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 08:52:37.361696,1406,2023-04-17 08:52:37.361696
519,BILLET,23792374039000009483030000870003193230000056897,294,09000009483309,1,568.969970703125,0.0,0.0,568.969970703125,0.0,2023-04-17,,,t,t,,,,1406,2023-04-17 08:38:07.796521,1406,2023-04-17 08:38:07.796521
549,BILLET,34191570070007946007734102760005793370004500000,513,157000007946,1,45000.0,0.0,0.0,45000.0,0.0,2023-05-01,,,t,t,,,,1406,2023-05-02 12:23:04.363881,1406,2023-05-02 12:23:04.363881
522,BILLET,34191090085920739663701993440005593210000091230,454,109005920739,1,912.2999877929688,0.0,0.0,912.2999877929688,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 08:54:50.139696,1406,2023-04-17 08:54:50.139696
577,BILLET,03399943032450000021144515001012893880000072470,449,0000021445150,1,724.7000122070312,0.0,0.0,724.7000122070312,0.0,2023-06-21,,,t,t,,,,1406,2023-05-25 11:04:03.467089,1406,2023-05-25 11:04:03.467089
578,BILLET,00190000090319409800402738217179493660000242285,32,0002738217,1,2422.85009765625,0.0,0.0,2422.85009765625,0.0,2023-05-30,,,t,t,,,,1406,2023-05-25 11:07:01.736273,1406,2023-05-25 11:07:01.736273
579,BILLET,75590003319245087002460685679841193890001315260,5,26068567,1,13152.599609375,0.0,0.0,13152.599609375,0.0,2023-06-22,,,t,f,,,,1406,2023-05-25 11:09:26.570906,1406,2023-05-25 11:09:26.570906
558,BILLET,07797777395168312540857370203242393440000075000,78,7777351683125405737020324,1,750.0,0.0,0.0,750.0,0.0,2023-05-08,,,t,t,,,,1406,2023-05-08 12:58:17.206335,1406,2023-05-08 12:58:17.206335
563,BILLET,34191090080608853160086299840008793510000133359,618,109000608853,1,1333.5899658203125,0.0,0.0,1333.5899658203125,0.0,2023-05-15,,,t,t,,,,1406,2023-05-15 10:01:57.66319,1406,2023-05-15 10:01:57.66319
564,BILLET,23792374039000009561323000870008293510000056897,294,09000009561237,1,568.969970703125,0.0,0.0,568.969970703125,0.0,2023-05-15,,,t,t,,,,1406,2023-05-15 10:04:08.843928,1406,2023-05-15 10:04:08.843928
