id,bill_to_pay_id,payment_date,payment_type,paid_amount,interest,fine,discount,created_by,last_modified_by,created_date,last_modified_date,automatic
4170,6414,2023-09-26,PAYMENT_Q,2114.07,0.0,0.0,0.0,933,933,2023-12-18 18:35:14.292394,2023-12-18 18:35:14.292394,f
4171,5801,2023-06-12,PAYMENT_Q,14000.0,0.0,0.0,0.0,933,933,2023-12-18 18:35:22.149955,2023-12-18 18:35:22.149955,f
4172,6413,2023-07-19,PAYMENT_Q,27165.0,0.0,0.0,0.0,933,933,2023-12-18 18:35:30.620437,2023-12-18 18:35:30.620437,f
4173,5802,2023-06-05,PAYMENT_Q,14000.0,0.0,0.0,0.0,933,933,2023-12-18 18:35:39.696337,2023-12-18 18:35:39.696337,f
4174,6412,2023-06-02,PAYMENT_Q,54330.0,0.0,0.0,0.0,933,933,2023-12-18 18:35:48.218416,2023-12-18 18:35:48.218416,f
4175,5803,2023-07-11,PAYMENT_Q,16000.0,0.0,0.0,0.0,933,933,2023-12-18 18:35:56.701796,2023-12-18 18:35:56.701796,f
4176,6411,2023-09-18,PAYMENT_Q,44215.93,0.0,0.0,0.0,933,933,2023-12-18 18:36:05.75049,2023-12-18 18:36:05.75049,f
4177,5804,2023-07-10,PAYMENT_Q,17220.0,0.0,0.0,0.0,933,933,2023-12-18 18:36:14.192462,2023-12-18 18:36:14.192462,f
4178,6410,2023-06-02,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 18:36:22.535671,2023-12-18 18:36:22.535671,f
4179,5805,2023-06-12,PAYMENT_Q,18800.0,0.0,0.0,0.0,933,933,2023-12-18 18:36:31.325882,2023-12-18 18:36:31.325882,f
4180,6409,2023-07-03,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 18:36:39.849399,2023-12-18 18:36:39.849399,f
4181,5806,2023-06-26,PAYMENT_Q,24000.0,0.0,0.0,0.0,933,933,2023-12-18 18:36:48.488945,2023-12-18 18:36:48.488945,f
4182,6408,2023-08-01,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 18:36:56.966184,2023-12-18 18:36:56.966184,f
4183,5807,2023-06-22,PAYMENT_Q,24000.0,0.0,0.0,0.0,933,933,2023-12-18 18:37:05.409983,2023-12-18 18:37:05.409983,f
4184,6407,2023-08-18,PAYMENT_Q,7864.0,0.0,0.0,0.0,933,933,2023-12-18 18:37:14.025235,2023-12-18 18:37:14.025235,f
4185,5808,2023-08-22,PAYMENT_Q,25802.02,0.0,0.0,0.0,933,933,2023-12-18 18:37:22.543917,2023-12-18 18:37:22.543917,f
4186,6406,2023-07-21,PAYMENT_Q,7864.0,0.0,0.0,0.0,933,933,2023-12-18 18:37:31.072539,2023-12-18 18:37:31.072539,f
4187,5809,2023-07-28,PAYMENT_Q,31000.0,0.0,0.0,0.0,933,933,2023-12-18 18:37:38.675445,2023-12-18 18:37:38.675445,f
4188,6405,2023-07-07,PAYMENT_Q,378.53,0.0,0.0,0.0,933,933,2023-12-18 18:37:47.380234,2023-12-18 18:37:47.380234,f
4189,5810,2023-06-30,PAYMENT_Q,31000.0,0.0,0.0,0.0,933,933,2023-12-18 18:37:55.850835,2023-12-18 18:37:55.850835,f
4190,6404,2023-11-20,PAYMENT_Q,1500.0,0.0,0.0,0.0,933,933,2023-12-18 18:38:04.416916,2023-12-18 18:38:04.416916,f
4191,5811,2023-08-04,PAYMENT_Q,32000.0,0.0,0.0,0.0,933,933,2023-12-18 18:38:12.925417,2023-12-18 18:38:12.925417,f
4192,6403,2023-11-20,PAYMENT_Q,6635.0,0.0,0.0,0.0,933,933,2023-12-18 18:38:21.444173,2023-12-18 18:38:21.444173,f
4193,5812,2023-06-20,PAYMENT_Q,46000.0,0.0,0.0,0.0,933,933,2023-12-18 18:38:30.449465,2023-12-18 18:38:30.449465,f
4194,6402,2023-10-06,PAYMENT_Q,1174.8,0.0,0.0,0.0,933,933,2023-12-18 18:38:39.06558,2023-12-18 18:38:39.06558,f
4195,5813,2023-07-03,PAYMENT_Q,50000.0,0.0,0.0,0.0,933,933,2023-12-18 18:38:47.692793,2023-12-18 18:38:47.692793,f
4196,6401,2023-08-04,PAYMENT_Q,1174.8,0.0,0.0,0.0,933,933,2023-12-18 18:38:56.150026,2023-12-18 18:38:56.150026,f
4197,5814,2023-08-10,PAYMENT_Q,70000.0,0.0,0.0,0.0,933,933,2023-12-18 18:39:04.037864,2023-12-18 18:39:04.037864,f
4198,6400,2023-09-29,PAYMENT_Q,1174.8,0.0,0.0,0.0,933,933,2023-12-18 18:39:12.883842,2023-12-18 18:39:12.883842,f
4199,5815,2023-06-02,PAYMENT_Q,77000.0,0.0,0.0,0.0,933,933,2023-12-18 18:39:21.274361,2023-12-18 18:39:21.274361,f
4200,6399,2023-07-06,PAYMENT_Q,1174.8,0.0,0.0,0.0,933,933,2023-12-18 18:39:28.857388,2023-12-18 18:39:28.857388,f
4201,5816,2023-07-06,PAYMENT_Q,83000.0,0.0,0.0,0.0,933,933,2023-12-18 18:39:37.664057,2023-12-18 18:39:37.664057,f
4202,6398,2023-06-06,PAYMENT_Q,1158.78,0.0,0.0,0.0,933,933,2023-12-18 18:39:45.999624,2023-12-18 18:39:45.999624,f
4203,5817,2023-08-22,PAYMENT_Q,85000.0,0.0,0.0,0.0,933,933,2023-12-18 18:39:54.810531,2023-12-18 18:39:54.810531,f
4204,6397,2023-11-17,PAYMENT_Q,11000.0,0.0,0.0,0.0,933,933,2023-12-18 18:40:03.496657,2023-12-18 18:40:03.496657,f
4205,5818,2023-06-12,PAYMENT_Q,94000.0,0.0,0.0,0.0,933,933,2023-12-18 18:40:11.711202,2023-12-18 18:40:11.711202,f
4206,6396,2023-11-17,PAYMENT_Q,1874.91,0.0,0.0,0.0,933,933,2023-12-18 18:40:20.52514,2023-12-18 18:40:20.52514,f
4207,5819,2023-08-18,PAYMENT_Q,100000.0,0.0,0.0,0.0,933,933,2023-12-18 18:40:28.984618,2023-12-18 18:40:28.984618,f
4208,6395,2023-11-17,PAYMENT_Q,1596.56,0.0,0.0,0.0,933,933,2023-12-18 18:40:38.023472,2023-12-18 18:40:38.023472,f
4209,5820,2023-06-23,PAYMENT_Q,103000.0,0.0,0.0,0.0,933,933,2023-12-18 18:40:46.665897,2023-12-18 18:40:46.665897,f
4210,5821,2023-06-06,PAYMENT_Q,115000.0,0.0,0.0,0.0,933,933,2023-12-18 18:40:55.21905,2023-12-18 18:40:55.21905,f
4211,5822,2023-06-22,PAYMENT_Q,141400.0,0.0,0.0,0.0,933,933,2023-12-18 18:41:03.740308,2023-12-18 18:41:03.740308,f
4212,5823,2023-07-10,PAYMENT_Q,155000.0,0.0,0.0,0.0,933,933,2023-12-18 18:41:12.252498,2023-12-18 18:41:12.252498,f
4213,5824,2023-08-24,PAYMENT_Q,188750.0,0.0,0.0,0.0,933,933,2023-12-18 18:41:20.694035,2023-12-18 18:41:20.694035,f
4214,5825,2023-06-02,PAYMENT_Q,200000.0,0.0,0.0,0.0,933,933,2023-12-18 18:41:29.142468,2023-12-18 18:41:29.142468,f
4215,5826,2023-06-23,PAYMENT_Q,300000.0,0.0,0.0,0.0,933,933,2023-12-18 18:41:36.820599,2023-12-18 18:41:36.820599,f
4216,5827,2023-09-18,PAYMENT_Q,29000.0,0.0,0.0,0.0,933,933,2023-12-18 18:41:45.443291,2023-12-18 18:41:45.443291,f
4217,5828,2023-09-18,PAYMENT_Q,58000.0,0.0,0.0,0.0,933,933,2023-12-18 18:41:53.915736,2023-12-18 18:41:53.915736,f
4218,5829,2023-09-11,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 18:42:02.549194,2023-12-18 18:42:02.549194,f
4219,5830,2023-09-11,PAYMENT_Q,7000.0,0.0,0.0,0.0,933,933,2023-12-18 18:42:11.028204,2023-12-18 18:42:11.028204,f
4220,5831,2023-09-11,PAYMENT_Q,11800.0,0.0,0.0,0.0,933,933,2023-12-18 18:42:19.53905,2023-12-18 18:42:19.53905,f
4221,5832,2023-09-11,PAYMENT_Q,96000.0,0.0,0.0,0.0,933,933,2023-12-18 18:42:27.980959,2023-12-18 18:42:27.980959,f
4222,5833,2023-09-11,PAYMENT_Q,320000.0,0.0,0.0,0.0,933,933,2023-12-18 18:42:36.501963,2023-12-18 18:42:36.501963,f
4223,5834,2023-07-17,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 18:42:44.996011,2023-12-18 18:42:44.996011,f
4224,5835,2023-07-06,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 18:42:53.694182,2023-12-18 18:42:53.694182,f
4225,6379,2023-11-01,PAYMENT_Q,4000.0,0.0,0.0,0.0,933,933,2023-12-18 18:43:02.224597,2023-12-18 18:43:02.224597,f
4226,5836,2023-06-15,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 18:43:10.898318,2023-12-18 18:43:10.898318,f
4227,6378,2023-07-08,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 18:43:19.408241,2023-12-18 18:43:19.408241,f
4228,5837,2023-09-25,PAYMENT_Q,62000.0,0.0,0.0,0.0,933,933,2023-12-18 18:43:27.834004,2023-12-18 18:43:27.834004,f
4229,6377,2023-07-19,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 18:43:35.379866,2023-12-18 18:43:35.379866,f
4230,5838,2023-08-03,PAYMENT_Q,400.0,0.0,0.0,0.0,933,933,2023-12-18 18:43:43.876802,2023-12-18 18:43:43.876802,f
4231,5839,2023-06-12,PAYMENT_Q,600.0,0.0,0.0,0.0,933,933,2023-12-18 18:43:52.291339,2023-12-18 18:43:52.291339,f
4232,5840,2023-08-03,PAYMENT_Q,900.0,0.0,0.0,0.0,933,933,2023-12-18 18:44:00.788889,2023-12-18 18:44:00.788889,f
4233,6374,2023-06-30,PAYMENT_Q,360.0,0.0,0.0,0.0,933,933,2023-12-18 18:44:09.383938,2023-12-18 18:44:09.383938,f
4234,5841,2023-06-29,PAYMENT_Q,1000.0,0.0,0.0,0.0,933,933,2023-12-18 18:44:17.829789,2023-12-18 18:44:17.829789,f
4235,6373,2023-06-30,PAYMENT_Q,370.0,0.0,0.0,0.0,933,933,2023-12-18 18:44:26.390591,2023-12-18 18:44:26.390591,f
4236,5842,2023-07-17,PAYMENT_Q,1000.0,0.0,0.0,0.0,933,933,2023-12-18 18:44:35.112893,2023-12-18 18:44:35.112893,f
4237,6372,2023-06-30,PAYMENT_Q,240.0,0.0,0.0,0.0,933,933,2023-12-18 18:44:43.793463,2023-12-18 18:44:43.793463,f
4238,5843,2023-07-18,PAYMENT_Q,2000.0,0.0,0.0,0.0,933,933,2023-12-18 18:44:52.176832,2023-12-18 18:44:52.176832,f
4239,6371,2023-06-30,PAYMENT_Q,380.0,0.0,0.0,0.0,933,933,2023-12-18 18:45:01.237333,2023-12-18 18:45:01.237333,f
4240,5844,2023-06-28,PAYMENT_Q,2100.0,0.0,0.0,0.0,933,933,2023-12-18 18:45:09.661727,2023-12-18 18:45:09.661727,f
4241,6370,2023-09-12,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 18:45:18.036248,2023-12-18 18:45:18.036248,f
4242,5845,2023-08-24,PAYMENT_Q,2700.0,0.0,0.0,0.0,933,933,2023-12-18 18:45:26.737868,2023-12-18 18:45:26.737868,f
4243,6369,2023-09-12,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 18:45:35.198037,2023-12-18 18:45:35.198037,f
4244,5846,2023-07-03,PAYMENT_Q,3000.0,0.0,0.0,0.0,933,933,2023-12-18 18:45:43.990943,2023-12-18 18:45:43.990943,f
4245,6368,2023-09-29,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 18:45:52.434559,2023-12-18 18:45:52.434559,f
4246,5847,2023-06-27,PAYMENT_Q,6000.0,0.0,0.0,0.0,933,933,2023-12-18 18:46:00.877771,2023-12-18 18:46:00.877771,f
4247,6367,2023-07-13,PAYMENT_Q,5000.0,0.0,0.0,0.0,933,933,2023-12-18 18:46:09.509235,2023-12-18 18:46:09.509235,f
4248,5848,2023-06-28,PAYMENT_Q,7000.0,0.0,0.0,0.0,933,933,2023-12-18 18:46:17.942703,2023-12-18 18:46:17.942703,f
4249,5849,2023-07-25,PAYMENT_Q,9220.0,0.0,0.0,0.0,933,933,2023-12-18 18:46:26.608151,2023-12-18 18:46:26.608151,f
4250,6365,2023-10-10,PAYMENT_Q,567.7,0.0,0.0,0.0,933,933,2023-12-18 18:46:35.455623,2023-12-18 18:46:35.455623,f
4251,5850,2023-07-25,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 18:46:43.96153,2023-12-18 18:46:43.96153,f
4252,6364,2023-11-20,PAYMENT_Q,555.35,0.0,0.0,0.0,933,933,2023-12-18 18:46:53.153769,2023-12-18 18:46:53.153769,f
4253,5851,2023-07-17,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 18:47:01.668315,2023-12-18 18:47:01.668315,f
4254,6363,2023-06-15,PAYMENT_Q,865.47,0.0,0.0,0.0,933,933,2023-12-18 18:47:10.569681,2023-12-18 18:47:10.569681,f
4255,5852,2023-07-28,PAYMENT_Q,10800.0,0.0,0.0,0.0,933,933,2023-12-18 18:47:19.773045,2023-12-18 18:47:19.773045,f
4256,6362,2023-08-16,PAYMENT_Q,711.56,0.0,0.0,0.0,933,933,2023-12-18 18:47:28.186445,2023-12-18 18:47:28.186445,f
4257,5853,2023-09-21,PAYMENT_Q,50.0,0.0,0.0,0.0,933,933,2023-12-18 18:47:36.591339,2023-12-18 18:47:36.591339,f
4258,6361,2023-07-10,PAYMENT_Q,636.56,0.0,0.0,0.0,933,933,2023-12-18 18:47:45.11907,2023-12-18 18:47:45.11907,f
4259,5854,2023-09-22,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 18:47:53.551896,2023-12-18 18:47:53.551896,f
4260,6360,2023-09-11,PAYMENT_Q,761.56,0.0,0.0,0.0,933,933,2023-12-18 18:48:01.980644,2023-12-18 18:48:01.980644,f
4261,5855,2023-06-27,PAYMENT_Q,12000.0,0.0,0.0,0.0,933,933,2023-12-18 18:48:10.691508,2023-12-18 18:48:10.691508,f
4264,6357,2023-09-12,PAYMENT_Q,31000.0,0.0,0.0,0.0,933,933,2023-12-18 18:48:35.592223,2023-12-18 18:48:35.592223,f
4265,5858,2023-08-01,PAYMENT_Q,30000.0,0.0,0.0,0.0,933,933,2023-12-18 18:48:44.041993,2023-12-18 18:48:44.041993,f
4267,6355,2023-09-12,PAYMENT_Q,20000.0,0.0,0.0,0.0,933,933,2023-12-18 18:49:01.433508,2023-12-18 18:49:01.433508,f
4262,5856,2023-06-19,PAYMENT_Q,13000.0,0.0,0.0,0.0,933,933,2023-12-18 18:48:19.133712,2023-12-18 18:48:19.133712,f
4263,5857,2023-07-17,PAYMENT_Q,25000.0,0.0,0.0,0.0,933,933,2023-12-18 18:48:27.009536,2023-12-18 18:48:27.009536,f
4266,5859,2023-08-28,PAYMENT_Q,30000.0,0.0,0.0,0.0,933,933,2023-12-18 18:48:52.898562,2023-12-18 18:48:52.898562,f
4268,5860,2023-06-15,PAYMENT_Q,38500.0,0.0,0.0,0.0,933,933,2023-12-18 18:49:11.152849,2023-12-18 18:49:11.152849,f
4269,6354,2023-06-02,PAYMENT_Q,20000.0,0.0,0.0,0.0,933,933,2023-12-18 18:49:19.638716,2023-12-18 18:49:19.638716,f
4270,5861,2023-06-12,PAYMENT_Q,50000.0,0.0,0.0,0.0,933,933,2023-12-18 18:49:28.328751,2023-12-18 18:49:28.328751,f
4271,6353,2023-07-19,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 18:49:37.51776,2023-12-18 18:49:37.51776,f
4272,5862,2023-07-25,PAYMENT_Q,91000.0,0.0,0.0,0.0,933,933,2023-12-18 18:49:46.003908,2023-12-18 18:49:46.003908,f
4273,6352,2023-07-04,PAYMENT_Q,239.63,0.0,0.0,0.0,933,933,2023-12-18 18:49:54.846125,2023-12-18 18:49:54.846125,f
4274,5863,2023-09-26,PAYMENT_Q,40000.0,0.0,0.0,0.0,933,933,2023-12-18 18:50:03.542066,2023-12-18 18:50:03.542066,f
4275,6351,2023-11-17,PAYMENT_Q,7000.0,0.0,0.0,0.0,933,933,2023-12-18 18:50:11.878555,2023-12-18 18:50:11.878555,f
4276,5864,2023-07-19,PAYMENT_Q,195000.0,0.0,0.0,0.0,933,933,2023-12-18 18:50:20.625177,2023-12-18 18:50:20.625177,f
4277,5865,2023-08-23,PAYMENT_Q,196500.0,0.0,0.0,0.0,933,933,2023-12-18 18:50:29.061266,2023-12-18 18:50:29.061266,f
4278,5866,2023-09-25,PAYMENT_Q,81000.0,0.0,0.0,0.0,933,933,2023-12-18 18:50:37.561628,2023-12-18 18:50:37.561628,f
4279,5867,2023-09-27,PAYMENT_Q,6000.0,0.0,0.0,0.0,933,933,2023-12-18 18:50:46.20726,2023-12-18 18:50:46.20726,f
4280,5868,2023-09-27,PAYMENT_Q,13000.0,0.0,0.0,0.0,933,933,2023-12-18 18:50:54.738381,2023-12-18 18:50:54.738381,f
4281,6346,2023-09-11,PAYMENT_Q,3500.0,0.0,0.0,0.0,933,933,2023-12-18 18:51:03.230423,2023-12-18 18:51:03.230423,f
4282,5869,2023-09-29,PAYMENT_Q,72500.0,0.0,0.0,0.0,933,933,2023-12-18 18:51:12.007736,2023-12-18 18:51:12.007736,f
4283,6345,2023-08-10,PAYMENT_Q,3500.0,0.0,0.0,0.0,933,933,2023-12-18 18:51:20.459029,2023-12-18 18:51:20.459029,f
4284,5870,2023-08-03,PAYMENT_Q,800.0,0.0,0.0,0.0,933,933,2023-12-18 18:51:29.39903,2023-12-18 18:51:29.39903,f
4285,6344,2023-07-10,PAYMENT_Q,3500.0,0.0,0.0,0.0,933,933,2023-12-18 18:51:38.03688,2023-12-18 18:51:38.03688,f
4286,5871,2023-09-15,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 18:51:46.565788,2023-12-18 18:51:46.565788,f
4287,6343,2023-06-12,PAYMENT_Q,3500.0,0.0,0.0,0.0,933,933,2023-12-18 18:51:54.917609,2023-12-18 18:51:54.917609,f
4288,5872,2023-09-15,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 18:52:04.075559,2023-12-18 18:52:04.075559,f
4289,6342,2023-10-11,PAYMENT_Q,3500.0,0.0,0.0,0.0,933,933,2023-12-18 18:52:12.513956,2023-12-18 18:52:12.513956,f
4290,5873,2023-09-15,PAYMENT_Q,220.0,0.0,0.0,0.0,933,933,2023-12-18 18:52:21.400538,2023-12-18 18:52:21.400538,f
4291,6341,2023-11-17,PAYMENT_Q,3500.0,0.0,0.0,0.0,933,933,2023-12-18 18:52:29.87111,2023-12-18 18:52:29.87111,f
4292,5874,2023-09-18,PAYMENT_Q,10000.0,0.0,0.0,0.0,933,933,2023-12-18 18:52:38.290503,2023-12-18 18:52:38.290503,f
4293,5875,2023-07-17,PAYMENT_Q,9700.0,0.0,0.0,0.0,933,933,2023-12-18 18:52:47.223334,2023-12-18 18:52:47.223334,f
4294,6339,2023-09-11,PAYMENT_Q,111.09,0.0,0.0,0.0,933,933,2023-12-18 18:52:55.747045,2023-12-18 18:52:55.747045,f
4295,5876,2023-06-13,PAYMENT_Q,700.0,0.0,0.0,0.0,933,933,2023-12-18 18:53:04.111224,2023-12-18 18:53:04.111224,f
4296,6338,2023-06-12,PAYMENT_Q,164.37,0.0,0.0,0.0,933,933,2023-12-18 18:53:12.632542,2023-12-18 18:53:12.632542,f
4297,5877,2023-10-20,PAYMENT_Q,29000.0,0.0,0.0,0.0,933,933,2023-12-18 18:53:21.069494,2023-12-18 18:53:21.069494,f
4298,5878,2023-10-25,PAYMENT_Q,1000.0,0.0,0.0,0.0,933,933,2023-12-18 18:53:29.540843,2023-12-18 18:53:29.540843,f
4299,6336,2023-07-06,PAYMENT_Q,900.0,0.0,0.0,0.0,933,933,2023-12-18 18:53:37.642029,2023-12-18 18:53:37.642029,f
4300,5879,2023-10-25,PAYMENT_Q,1500.0,0.0,0.0,0.0,933,933,2023-12-18 18:53:46.166077,2023-12-18 18:53:46.166077,f
4301,6335,2023-06-06,PAYMENT_Q,900.0,0.0,0.0,0.0,933,933,2023-12-18 18:53:55.429952,2023-12-18 18:53:55.429952,f
4302,5880,2023-10-05,PAYMENT_Q,15000.0,0.0,0.0,0.0,933,933,2023-12-18 18:54:03.826767,2023-12-18 18:54:03.826767,f
4303,6334,2023-07-21,PAYMENT_Q,585.0,0.0,0.0,0.0,933,933,2023-12-18 18:54:12.233306,2023-12-18 18:54:12.233306,f
4304,5881,2023-10-25,PAYMENT_Q,100.0,0.0,0.0,0.0,933,933,2023-12-18 18:54:21.377823,2023-12-18 18:54:21.377823,f
4305,6333,2023-07-03,PAYMENT_Q,1769.15,0.0,0.0,0.0,933,933,2023-12-18 18:54:30.286266,2023-12-18 18:54:30.286266,f
4306,5882,2023-10-25,PAYMENT_Q,200.0,0.0,0.0,0.0,933,933,2023-12-18 18:54:38.649907,2023-12-18 18:54:38.649907,f
4307,6332,2023-07-20,PAYMENT_Q,3485.83,0.0,0.0,0.0,933,933,2023-12-18 18:54:47.043306,2023-12-18 18:54:47.043306,f
4308,5883,2023-10-20,PAYMENT_Q,51000.0,0.0,0.0,0.0,933,933,2023-12-18 18:54:56.208605,2023-12-18 18:54:56.208605,f
4309,6331,2023-06-22,PAYMENT_Q,9776.14,0.0,0.0,0.0,933,933,2023-12-18 18:55:04.436295,2023-12-18 18:55:04.436295,f
4310,6330,2023-06-06,PAYMENT_Q,3442.38,0.0,0.0,0.0,933,933,2023-12-18 18:55:13.033395,2023-12-18 18:55:13.033395,f
4311,5885,2023-11-30,PAYMENT_Q,11800.0,0.0,0.0,0.0,933,933,2023-12-18 18:55:21.936007,2023-12-18 18:55:21.936007,f
4312,6329,2023-11-24,PAYMENT_Q,111.62,0.0,0.0,0.0,933,933,2023-12-18 18:55:30.32951,2023-12-18 18:55:30.32951,f
4313,5886,2023-11-29,PAYMENT_Q,108.0,0.0,0.0,0.0,933,933,2023-12-18 18:55:39.15489,2023-12-18 18:55:39.15489,f
4314,6328,2023-10-16,PAYMENT_Q,113.93,0.0,0.0,0.0,933,933,2023-12-18 18:55:47.690696,2023-12-18 18:55:47.690696,f
4315,5887,2023-11-29,PAYMENT_Q,3748.0,0.0,0.0,0.0,933,933,2023-12-18 18:55:56.106712,2023-12-18 18:55:56.106712,f
4316,6327,2023-09-18,PAYMENT_Q,109.96,0.0,0.0,0.0,933,933,2023-12-18 18:56:05.126389,2023-12-18 18:56:05.126389,f
4317,5888,2023-11-29,PAYMENT_Q,4940.0,0.0,0.0,0.0,933,933,2023-12-18 18:56:13.009346,2023-12-18 18:56:13.009346,f
4318,6326,2023-09-18,PAYMENT_Q,49.22,0.0,0.0,0.0,933,933,2023-12-18 18:56:21.438386,2023-12-18 18:56:21.438386,f
4319,5889,2023-11-14,PAYMENT_Q,18.75,0.0,0.0,0.0,933,933,2023-12-18 18:56:30.309648,2023-12-18 18:56:30.309648,f
4320,6325,2023-06-15,PAYMENT_Q,589.64,0.0,0.0,0.0,933,933,2023-12-18 18:56:38.855403,2023-12-18 18:56:38.855403,f
4321,5896,2023-06-07,PAYMENT_Q,6087.62,0.0,0.0,0.0,933,933,2023-12-18 18:56:46.323717,2023-12-18 18:56:46.323717,f
4322,6324,2023-07-17,PAYMENT_Q,358.04,0.0,0.0,0.0,933,933,2023-12-18 18:56:54.981711,2023-12-18 18:56:54.981711,f
4323,5897,2023-07-07,PAYMENT_Q,5407.62,0.0,0.0,0.0,933,933,2023-12-18 18:57:03.386763,2023-12-18 18:57:03.386763,f
4324,6323,2023-08-28,PAYMENT_Q,107.34,0.0,0.0,0.0,933,933,2023-12-18 18:57:11.907719,2023-12-18 18:57:11.907719,f
4325,5898,2023-07-10,PAYMENT_Q,422.25,0.0,0.0,0.0,933,933,2023-12-18 18:57:20.771717,2023-12-18 18:57:20.771717,f
4326,6322,2023-08-28,PAYMENT_Q,48.15,0.0,0.0,0.0,933,933,2023-12-18 18:57:29.354207,2023-12-18 18:57:29.354207,f
4327,5899,2023-07-10,PAYMENT_Q,404.42,0.0,0.0,0.0,933,933,2023-12-18 18:57:37.918134,2023-12-18 18:57:37.918134,f
4328,6321,2023-06-15,PAYMENT_Q,48.15,0.0,0.0,0.0,933,933,2023-12-18 18:57:45.366098,2023-12-18 18:57:45.366098,f
4329,5900,2023-07-10,PAYMENT_Q,371.81,0.0,0.0,0.0,933,933,2023-12-18 18:57:53.799348,2023-12-18 18:57:53.799348,f
4330,6320,2023-07-17,PAYMENT_Q,48.15,0.0,0.0,0.0,933,933,2023-12-18 18:58:02.481314,2023-12-18 18:58:02.481314,f
4331,5901,2023-09-27,PAYMENT_Q,5105.85,0.0,0.0,0.0,933,933,2023-12-18 18:58:10.964852,2023-12-18 18:58:10.964852,f
4332,6319,2023-10-20,PAYMENT_Q,48.15,0.0,0.0,0.0,933,933,2023-12-18 18:58:18.449301,2023-12-18 18:58:18.449301,f
4333,5902,2023-10-06,PAYMENT_Q,4553.4,0.0,0.0,0.0,933,933,2023-12-18 18:58:27.302564,2023-12-18 18:58:27.302564,f
4334,6318,2023-11-21,PAYMENT_Q,53.14,0.0,0.0,0.0,933,933,2023-12-18 18:58:35.739274,2023-12-18 18:58:35.739274,f
4335,5903,2023-07-21,PAYMENT_Q,2797.21,0.0,0.0,0.0,933,933,2023-12-18 18:58:43.33051,2023-12-18 18:58:43.33051,f
4337,5904,2023-06-22,PAYMENT_Q,1110.81,0.0,0.0,0.0,933,933,2023-12-18 18:59:00.265705,2023-12-18 18:59:00.265705,f
4338,6316,2023-09-18,PAYMENT_Q,149.9,0.0,0.0,0.0,933,933,2023-12-18 18:59:08.864137,2023-12-18 18:59:08.864137,f
4336,6317,2023-11-21,PAYMENT_Q,149.9,0.0,0.0,0.0,933,933,2023-12-18 18:58:51.718472,2023-12-18 18:58:51.718472,f
4339,5905,2023-06-22,PAYMENT_Q,1802.36,0.0,0.0,0.0,933,933,2023-12-18 18:59:17.579103,2023-12-18 18:59:17.579103,f
4340,6315,2023-08-21,PAYMENT_Q,149.9,0.0,0.0,0.0,933,933,2023-12-18 18:59:26.079744,2023-12-18 18:59:26.079744,f
4341,5906,2023-09-22,PAYMENT_Q,1066.18,0.0,0.0,0.0,933,933,2023-12-18 18:59:34.614086,2023-12-18 18:59:34.614086,f
4342,6314,2023-06-20,PAYMENT_Q,149.9,0.0,0.0,0.0,933,933,2023-12-18 18:59:43.238822,2023-12-18 18:59:43.238822,f
4343,5907,2023-09-29,PAYMENT_Q,1058.42,0.0,0.0,0.0,933,933,2023-12-18 18:59:51.668901,2023-12-18 18:59:51.668901,f
4344,6313,2023-07-20,PAYMENT_Q,149.9,0.0,0.0,0.0,933,933,2023-12-18 19:00:00.250077,2023-12-18 19:00:00.250077,f
4345,5908,2023-06-07,PAYMENT_Q,378.53,0.0,0.0,0.0,933,933,2023-12-18 19:00:08.637719,2023-12-18 19:00:08.637719,f
4346,6312,2023-10-20,PAYMENT_Q,149.9,0.0,0.0,0.0,933,933,2023-12-18 19:00:17.125263,2023-12-18 19:00:17.125263,f
4347,5909,2023-09-12,PAYMENT_Q,4961.23,0.0,0.0,0.0,933,933,2023-12-18 19:00:26.077031,2023-12-18 19:00:26.077031,f
4348,6311,2023-11-30,PAYMENT_Q,725.0,0.0,0.0,0.0,933,933,2023-12-18 19:00:34.6888,2023-12-18 19:00:34.6888,f
